local_sigma	neighborhood_sigma	object	plausibility	predicate	subject
0.0651	0.8174	saying	0.3362	keep	battle
0.1321	0.8406	good for farming	0.3362	has_property	mountain
1.0	0.8344	later australia	0.3362	come out in	movie
0.0087	0.9414	black	0.3362	be in	korea
1.0	0.8689	in the shape of a triangle	0.3362	has_property	pyramid
0.2734	0.9364	actually chocolate	0.3362	has_property	white chocolate
0.0008	0.894	go	0.3362	can	export
0.608	0.8562	flour	0.3362	become	grain
0.3989	0.8587	in jail	0.3362	work	phone call
0.032	0.8004	inflammation	0.3362	cause	white blood cell
0.0001	0.8642	work	0.3362	can	iris
0.2416	0.8337	sun	0.3362	sit in	dog
0.0004	0.8833	quiet	0.3362	has_trait	tomtate
0.5998	0.8067	scared of hippos	0.3362	has_property	crocodile
1.0	0.6958	about a hard cap	0.3362	care	player
0.0067	0.8742	rs	0.3362	have	sir gawain
1.0	0.7761	the best songs	0.3362	get	villain
0.9682	0.8497	politics	0.3362	play	politician
1.0	0.8294	mold	0.3362	differ from	mildew
0.0753	0.8974	supply	0.3362	be in	22 ammo
1.0	0.7833	provision of energy	0.3362	can use cellulose for	animal
1.0	0.7735	to the game's trophy	0.3362	be added	trophy
0.0077	0.9744	in the house	0.3362	get	carpet moth
1.0	0.7735	in a parking lot	0.3362	be buried	john knox
1.0	0.8052	a disqualified in the military	0.3362	has_property	asthma
0.0021	0.9021	american	0.3362	has_property	doctor
1.0	0.8157	mantle	0.3362	can form in	diamond
0.0586	0.8345	clothing	0.3362	can	hipster
0.2943	0.8861	more than doctors	0.3362	get paid	footballer
0.516	0.8994	liver	0.3362	has_property	digestive gland
0.0007	0.9055	vs	0.3362	has_property	muscle fiber
0.0352	0.8831	al	0.3362	have	mary mcleod bethune
0.0016	0.8867	zone	0.3362	has_property	tree
0.2645	0.6757	holistic	0.3362	has_property	peace
0.0147	0.9257	hair	0.3362	grow	head
0.0006	0.9414	black	0.3362	has_color	lightning bug
1.0	0.7704	attainment	0.3362	can raise	teacher
0.0011	0.9415	art	0.3362	has_property	std
0.1119	0.9011	video games	0.3362	play	guy
0.0601	0.7246	acres	0.3362	has_property	observing
0.0024	0.8652	impact	0.3362	has_property	observing
0.0084	0.843	ipswich	0.3362	has_property	observing
0.0004	0.941	different	0.3362	has_property	rostock
1.0	0.7722	an ingredient of dynamite	0.3362	has_property	peanut
0.4533	0.8707	semiconductors	0.3362	be used in	gallium
0.0001	0.8642	work	0.3362	can	gong
0.2021	0.9585	in tojo	0.3362	has_property	roundabout
0.3284	0.8704	pasta before a race	0.3362	eat	runner
1.0	0.8383	rice before a race	0.3362	eat	runner
1.0	0.9421	worse on a night	0.3362	get	cough
1.0	0.8955	an important center for the catholic church	0.3362	has_property	italy
0.0056	0.7688	top	0.3362	can	polyester
0.0007	0.8889	slow	0.3362	has_movement	apple
0.0175	0.8193	care of babies	0.3362	take	monkey
0.0132	0.8593	gun	0.3362	can	mobster
0.0017	0.8622	sum	0.3362	has_property	fog
0.014	0.861	unit	0.3362	has_property	erg
1.0	0.7811	wac match play	0.3362	qualify for	player
1.0	0.7932	j fla	0.3362	has_property	friend
0.1372	0.8463	fda	0.3362	be regulated by	dietary supplement
1.0	0.8222	queen city of south	0.3362	be called	cebu
0.0099	0.8661	red	0.3362	go	alcoholic
0.0017	0.9388	city	0.3362	has_property	fire truck
1.0	0.7891	problems with the cardiovascular system	0.3362	cause	nsaid
0.7273	0.8471	quota	0.3362	university of is	regina
0.0004	0.8596	occur	0.3362	can	rust
0.001	0.9512	in a sentence	0.3362	be used	ate
1.0	0.6813	watermark	0.3362	can	remove
0.0488	0.9046	water	0.3361	put in	rabbit
0.0241	0.8932	asleep	0.3361	fall	monk
1.0	0.8014	as a cake	0.3361	can be described	federalism
1.0	0.7867	rabbit	0.3361	go	frog
1.0	0.7927	hair	0.3361	put water in	wrestler
0.2308	0.8484	laying eggs	0.3361	keep	hen
0.0069	0.8744	queen	0.3361	can	cannibal
0.0067	0.8936	world	0.3361	be around	volcano
0.8596	0.7757	lips	0.3361	lock	cichlid
0.0012	0.9582	italian	0.3361	be in	croissant
0.0022	0.9552	usa	0.3361	has_property	celebrating
0.0037	0.8103	urban	0.3361	has_property	grid
0.0907	0.9149	good for horses	0.3361	has_property	oat
1.0	0.7657	when expressing the distance of stars	0.3361	use	light year
0.0738	0.8401	infection	0.3361	prevent	mask
0.0107	0.8699	stuck	0.3361	get	finger
0.0022	0.8815	feel	0.3361	can	inferiority
1.0	0.8828	important to a piece of music	0.3361	has_property	riff
1.0	0.8324	in the comic series	0.3361	die	batman
1.0	0.717	to keep away from dangerous rocks by the lighthouse	0.3361	need	ship
0.0009	0.8893	yellow	0.3361	turn	glue
0.1833	0.9365	service	0.3361	be in	number
0.0029	0.8467	leg	0.3361	has_body_part	chickadee
0.6456	0.7746	minster	0.3361	has_property	york
0.0221	0.9393	iphone	0.3361	be on	calculator
0.0099	0.9769	sky	0.3361	be in	cygnus
0.0077	0.9083	mad	0.3361	has_property	alligator
1.0	0.8994	the word of god	0.3361	know	the devil
0.1666	0.8699	no sound	0.3361	have	ipad
1.0	0.7187	suicidal bag	0.3361	be known as	lysosome
1.0	0.8782	black	0.3361	be done in	flashback
0.0182	0.9039	i d	0.3361	ask for	doctor
0.1049	0.9071	energy	0.3361	be used as	ketone
0.0045	0.8837	grown	0.3361	has_property	pear
0.3164	0.7796	toilet	0.3361	drink out of	cat
0.0002	0.9125	yellow	0.3361	has_color	oenomel
0.0004	0.8833	quiet	0.3361	has_trait	oenomel
0.0075	0.7963	mix	0.3361	can	dane
0.0185	0.7997	food	0.3361	digest	echinoderm
0.0057	0.9578	europe	0.3361	be in	crisis
0.0119	0.8888	form	0.3361	has_property	cloud
0.6756	0.8356	growing problem	0.3361	has_property	disease
0.0018	0.9068	attractive	0.3361	has_trait	media
0.0362	0.9735	canada	0.3361	be important in	multiculturalism
0.0405	0.9164	spain	0.3361	be part of	tenerife
0.0702	0.8391	parts	0.3361	has_property	abdomen
1.0	0.8196	green	0.3361	echo turn	alexa
0.0069	0.8171	face	0.3361	can	laughter
0.0024	0.7843	nod	0.3361	has_property	seatbelt
0.007	0.9054	ls	0.3361	have	benjamin franklin
0.105	0.7982	truck	0.3361	can	plow
0.0085	0.8556	a solid	0.3361	has_property	thallium
0.1539	0.9035	honey	0.3361	can have	infant
1.0	0.8612	nuclear plant	0.3361	take place in	nuclear reaction
0.0957	0.7872	economics	0.3361	relate to	finance
0.0007	0.9451	green	0.3361	has_color	wight
0.0003	0.9111	vegan	0.3361	has_diet	sison
0.0002	0.9125	yellow	0.3361	has_color	sison
0.0003	0.8692	is	0.3361	can	bond
0.0498	0.853	mushy	0.3361	has_property	prawn
1.0	0.8447	leotards while doing gymnastics	0.3361	wear	gymnast
1.0	0.6776	about cities	0.3361	rap	rapper
0.6951	0.9074	same colors	0.3361	have	rainbow
1.0	0.7962	in all deposits of uranium ores	0.3361	be found	lead
0.0004	0.9639	netflix	0.336	be on	release
1.0	0.8101	2003	0.336	be invaded in	iraq
0.0023	0.8826	red	0.336	turn	dirt
0.0726	0.6908	coarse	0.336	has_trait	some igneous rocks
0.8388	0.8039	hound	0.336	can	afghan
0.0049	0.8738	down	0.336	go	bus
0.9108	0.8727	usually orange	0.336	has_property	carrot
0.0011	0.9182	better	0.336	has_manner	deep networks
0.002	0.9219	dec	0.336	has_property	cat
0.0344	0.8879	viruses	0.336	get	ipad
0.0042	0.9652	in florida	0.336	has_property	python
0.0049	0.8738	down	0.336	go	lightning
1.0	0.737	in the presidential nominations	0.336	work	delegate
1.0	0.854	other horses babies	0.336	kill	horse
0.0037	0.946	color	0.336	has_property	box
1.0	0.7337	law making	0.336	can contribute towards	citizen
0.0025	0.8828	hot	0.336	get	concrete
1.0	0.9176	earth	0.336	rotate	satellite
0.0174	0.8738	plant	0.336	can	jade
0.0098	0.917	headaches	0.336	cause	hangover
1.0	0.7155	stripes mystery doug	0.336	have	zebra
1.0	0.9268	on a football	0.336	has_property	stripe
0.0113	0.8511	from	0.336	has_property	root word
1.0	0.7705	telangana	0.336	be found in	glacier
0.1383	0.6435	personification	0.336	use	poet
0.0814	0.8817	good for the community	0.336	has_property	ecotourism
0.0005	0.8469	die	0.336	can	sheep
0.3441	0.9004	homes	0.336	get into	burglar
0.2435	0.8724	water	0.336	be stored in	log
0.0007	0.8521	form	0.336	can	land
0.0769	0.9216	middle	0.336	have holes in	cd
0.0245	0.963	nba	0.336	be in	china
0.0455	0.9504	others	0.336	be better than	golfer
1.0	0.8725	in the ocean	0.336	be dissolved	co2
0.0409	0.9102	human	0.336	be important to	relationship
0.0666	0.8501	policy	0.336	has_property	neoliberal
0.0018	0.9582	italian	0.336	has_property	maker
1.0	0.6902	as advocates	0.336	act	nurse
1.0	0.759	wing	0.336	go faster over	air
0.2725	0.823	to	0.336	refer	rhythm
0.0021	0.8776	look	0.336	can	cataract
0.1403	0.8758	better than movie	0.336	has_property	book
0.1674	0.9114	sims	0.336	be in	toddler
0.0009	0.9145	mr	0.336	has_property	blood clotting
0.0027	0.9062	top	0.336	has_property	blood clotting
0.0007	0.8661	old	0.336	has_time	cross
0.0179	0.8575	yellow	0.336	get	pee
0.0021	0.8776	look	0.336	can	fossil
0.1008	0.8352	root	0.336	can	animal
0.7537	0.7556	first	0.336	emerge	root
0.188	0.7664	hamlet	0.336	die in	everyone
0.0111	0.8429	scales	0.336	has_body_part	armadillo
0.0031	0.8537	toxic	0.336	has_effect	azide
1.0	0.863	organisms	0.336	form in	tumor
0.2522	0.839	a good source of calcium	0.336	has_property	tum
0.1723	0.9015	babies to sleep	0.336	put	white noise
0.0013	0.8884	awesome	0.336	has_property	plant
0.0453	0.9423	movies	0.336	be used in	voice over
0.192	0.7203	shorten	0.336	can	sarcomere
0.0015	0.8536	air	0.336	can	inflation
0.0608	0.8922	in the snow	0.336	do	honda civic
0.0004	0.9384	be	0.336	can	lightning
0.0113	0.9212	road	0.336	has_property	expressway
1.0	0.8806	in two	0.336	be divided in	korea
0.0307	0.9428	bed	0.336	be in	intj
0.0009	0.8861	yellow	0.336	can	snapdragon
0.0009	0.9026	reproduce	0.336	can	boxwood
0.0255	0.8921	shoes	0.336	can	tabi
0.1077	0.8755	frequency	0.336	has_property	ultrasound
1.0	0.6089	skydivers land	0.336	help safely	parachute
1.0	0.9055	cars	0.336	be higher in	milk
0.038	0.9334	asia	0.336	be part of	russia
0.1565	0.9231	the best city to live in	0.336	has_property	vienna
0.6669	0.8163	pd	0.336	change in	font
0.0058	0.9514	nhl	0.336	has_property	game
0.0069	0.8171	face	0.336	can	tape
0.0011	0.9109	us	0.336	help	quantum mechanics
0.0027	0.8637	am	0.336	has_property	basement
1.0	0.8202	in the law of manslaughter	0.336	be defined	negligence
0.0017	0.8686	snow	0.336	can	switzerland
1.0	0.7632	air	0.336	spin in	dolphin
0.0308	0.9167	important in america	0.336	has_property	law
0.4286	0.9454	healthy diet	0.3359	be important in	fiber
0.0037	0.8865	chinese	0.3359	be in	guava
1.0	0.8242	in the prairies cattle	0.3359	has_property	agriculture
0.0223	0.8019	evergreen	0.3359	has_property	laurel
0.001	0.8965	fly	0.3359	can	zoom
0.0164	0.9155	flash	0.3359	has_property	game
0.0055	0.8415	math	0.3359	use	writer
0.1002	0.8661	worth money	0.3359	has_property	movie
0.0004	0.9124	illegal	0.3359	has_property	susa
0.0013	0.9702	nfl	0.3359	has_property	susa
0.0036	0.8815	iq	0.3359	has_property	susa
0.0015	1.0	bsa	0.3359	has_property	susa
1.0	1.0	autotrasporti	0.3359	has_property	susa
0.9194	1.0	affitti	0.3359	has_property	susa
0.4095	0.7769	aeronautical	0.3359	has_property	susa
0.1092	1.0	adana	0.3359	has_property	susa
0.1092	1.0	adana	0.3359	has_property	susa
1.0	0.8919	in the last supper	0.3359	be used	linear perspective
0.0078	0.7685	prey	0.3359	kill	spitting cobra
0.0067	0.8554	dynamic	0.3359	has_trait	communication
0.0049	0.8738	down	0.3359	go	roller coaster
0.0103	0.9575	gs	0.3359	have	florida
0.0168	0.8373	profit	0.3359	make	insurance company
0.0447	0.7341	inelastic	0.3359	has_property	demand
0.0002	0.9125	yellow	0.3359	has_color	hilus
0.8695	0.7792	on atmospheric pressure	0.3359	depend	boiling point
0.0179	0.8899	garden	0.3359	has_property	cacti
0.0117	0.854	themselves	0.3359	clean	vulture
0.0001	0.9389	made	0.3359	has_property	great wall
1.0	0.8441	race	0.3359	do laps before	race car
1.0	0.744	movies	0.3359	crash in	helicopter
1.0	0.8861	uk	0.3359	be down	market
1.0	0.7852	at the bottom of dams	0.3359	be placed	turbine
1.0	0.7404	bags	0.3359	avoid	fly
0.0253	0.6384	yum	0.3359	has_property	sweet potato
1.0	0.871	winter	0.3359	get loose in	ring
1.0	0.8582	sperm	0.3359	be called	sperm whale
1.0	0.8273	mortgage	0.3359	value affect	loan
1.0	0.8066	in pages	0.3359	be grade in	document
0.0002	0.9125	yellow	0.3359	has_color	herb
1.0	0.886	particular places	0.3359	occur in	earthquake
1.0	0.8338	in the game	0.3359	be screened	contestant
0.8485	0.8558	count	0.3359	have	vampire
0.4687	0.8403	chlorophyll	0.3359	contain	yeast
0.0005	0.8782	use	0.3359	can	work
0.0523	0.9473	oil	0.3359	be in	blade
1.0	0.7482	1	0.3359	have episode retail at such a high price of	star wars
0.0066	0.9588	utah	0.3359	has_property	metamorphic rock
0.0074	0.9559	sydney	0.3359	has_property	metamorphic rock
0.2263	0.7251	nightmare	0.3359	has_property	metamorphic rock
0.0016	0.9613	ireland	0.3359	has_property	metamorphic rock
0.0693	1.0	ds2	0.3359	has_property	metamorphic rock
0.0009	0.8743	quota	0.3359	has_property	dd
0.0009	0.8861	yellow	0.3359	can	lampshade
0.55	0.754	j cole	0.3359	has_property	friend
0.0345	0.922	baby	0.3359	can	little
0.2319	0.8271	upstairs	0.3359	get	slug
1.0	0.7535	into the snow as walked	0.3359	sink	foot
1.0	0.7445	creosote	0.3359	be soaked in	railroad tie
1.0	0.7629	piercing	0.3359	be better	needle
0.0023	0.8826	red	0.3359	turn	arm
0.734	0.8809	life	0.3359	be end of	marriage
1.0	0.704	energy research	0.3359	contribute to	chemistry
0.0424	0.7856	evolution	0.3359	relate to	paleontology
0.0003	0.8692	is	0.3359	can	rink
0.0003	0.9583	uk	0.3359	has_property	cereal
0.0069	0.8171	face	0.3359	can	laughing
0.1669	0.8284	important in pharmacy	0.3359	has_property	math
1.0	0.885	evening	0.3359	come back in	fever
0.0086	0.8426	sky	0.3359	can	leave
0.0004	0.9384	be	0.3359	can	compression
0.0111	0.9416	love	0.3359	has_property	sex
1.0	0.887	neutral charge	0.3359	has_property	neutron
1.0	0.974	kazakh	0.3359	be used in	trolley
0.0026	0.857	pet	0.3359	can	yorkshire
0.4649	0.7309	bagpipes	0.3359	be played on	grace
0.0105	0.8059	tied	0.3359	has_property	human
1.0	0.8349	mother	0.3359	affect physically	abortion
0.0553	0.7479	tycoon	0.3359	has_property	game
0.14	0.8164	scotch	0.3359	be called	scotch whiskey
1.0	0.8427	slippery when it rains	0.3359	get	road
1.0	0.8868	to catch prey	0.3358	adapt	predator
1.0	0.7494	the indian act	0.3358	view	first nations
0.147	0.9009	aries	0.3358	be attracted to	capricorn
0.2768	0.8134	roofs	0.3358	sit on	seagull
1.0	0.7155	cigarette packs	0.3358	hit	smoker
0.0009	0.8999	watch	0.3358	has_property	novel
1.0	0.7435	baby garden snails	0.3358	have	garden snail
1.0	0.8835	themselves in foil	0.3358	wrapped	marathon runner
0.915	0.8963	bus	0.3358	be called	ambulance
0.0609	0.8	teeth	0.3358	show	donkey
1.0	0.7532	increases	0.3358	salinity of is	seawater
0.0038	0.9114	money	0.3358	earn	priest
0.0543	0.8567	cow	0.3358	can	holy
0.1929	0.8362	peter	0.3358	be in	office
0.0021	0.8525	wed	0.3358	has_property	tax
0.0004	0.9376	white	0.3358	has_color	dovecote
0.1808	0.8296	life	0.3358	adapt to	seed
0.0015	0.8536	air	0.3358	can	emission
0.0004	0.9412	red	0.3358	has_color	drive
0.6494	0.7936	duodenum	0.3358	be more common in	ulcer
0.0043	0.8565	epic	0.3358	has_property	beowulf
1.0	0.9008	in the middle of the night	0.3358	happen	heart attack
0.0292	0.9032	tongue	0.3358	stick out	chihuahua
0.0111	0.8718	snack	0.3358	has_property	almond
0.0011	0.9415	art	0.3358	has_property	floating
0.002	0.8449	pan	0.3358	has_property	game
1.0	0.8188	dna	0.3358	be more abundant than	rna
0.0001	0.9469	good	0.3358	has_trait	insanity
0.2875	0.9289	photosynthesis	0.3358	be important for	root
1.0	0.8825	reduce water pollution	0.3358	can help	farmer
0.3523	0.825	age	0.3358	depend on	maturity
1.0	0.7462	students to study the humanities	0.3358	require	college
0.0007	0.9451	green	0.3358	has_color	golf ball
1.0	0.7614	moon	0.3358	compare with	earth
0.1377	0.8713	black friday	0.3358	be called	today
1.0	0.867	hindi	0.3358	say in	google
1.0	0.8611	summer	0.3358	enter homes in	mouse
0.0001	0.9414	bad	0.3358	has_property	vitamin pill
0.0037	0.946	color	0.3358	has_property	ink
0.0013	0.8487	odd	0.3358	has_trait	game
0.0285	0.9407	mountains	0.3358	live in	monk
0.5485	0.7402	bottles	0.3358	break	bar
0.0006	0.9155	hard	0.3358	has_manner	woodwork
0.0004	0.9376	white	0.3358	has_color	headlight
0.604	0.8903	in news nowadays	0.3358	has_property	stem cell
0.0098	0.8443	guy	0.3358	can	mustache
0.0662	0.8875	on	0.3358	snap	artist
0.1748	0.9273	low boiling points	0.3358	have	nonmetal
0.0542	0.9059	biology	0.3358	be used in	radioisotope
0.1543	0.8954	hand	0.3358	go hand in	right
0.0488	0.7112	vip	0.3358	has_property	game
0.0155	0.844	alert	0.3358	has_trait	cell
0.0018	0.8833	axis	0.3358	has_property	game
0.0028	0.8502	wasn	0.3358	has_property	game
0.0004	0.9384	be	0.3358	can	creature
0.0024	0.8408	aka	0.3358	has_property	game
0.1472	0.8369	important to religious believers	0.3358	has_property	festival
0.0017	0.8341	ikea	0.3358	has_property	game
0.1261	0.7138	vp	0.3358	has_property	game
0.0121	0.7974	vhs	0.3358	has_property	game
0.0018	0.9384	taxed	0.3358	has_property	game
0.0149	0.8182	ntfs	0.3358	has_property	game
0.0049	0.8155	vulnerable	0.3358	has_trait	game
0.0003	0.9111	vegan	0.3358	has_diet	game
0.0077	1.0	fha	0.3358	has_property	game
0.0028	0.8562	fda	0.3358	has_property	game
0.0357	1.0	wxyz	0.3358	has_property	game
0.0482	1.0	vygotsky	0.3358	has_property	game
0.0014	0.9179	veto	0.3358	has_property	game
0.0036	0.7604	tzatziki	0.3358	has_property	game
0.0012	0.8877	ozone	0.3358	has_property	game
0.0033	1.0	nwt	0.3358	has_property	game
0.006	0.7566	lng	0.3358	has_property	game
0.0062	0.9237	lhasa	0.3358	has_property	game
0.0234	1.0	ijui	0.3358	has_property	game
0.0003	0.9111	vegan	0.3358	has_diet	game
0.0024	0.8779	wt	0.3358	has_property	game
1.0	0.8937	economy	0.3358	positively affect	globalization
0.0026	0.8877	weird	0.3358	has_property	game
0.1388	0.9326	tails docked	0.3358	get	terrier
0.0068	0.8993	kg	0.3358	has_property	cell
0.0071	0.8089	published	0.3358	has_property	game
0.0011	0.8049	squared	0.3358	has_property	game
0.0024	0.8408	aka	0.3358	has_property	cell
0.0013	0.8884	awesome	0.3358	has_property	cell
0.0018	0.8833	axis	0.3358	has_property	cell
0.019	0.8447	headed	0.3358	has_body_part	cell
0.0034	0.826	oats	0.3358	has_property	game
0.0015	0.8083	ajax	0.3358	has_property	cell
0.0009	0.8732	smell	0.3358	can	aldehyde
0.0227	0.9759	game	0.3358	be in	espionage
0.002	0.9445	water	0.3358	get	orangutan
0.0439	0.8483	canada	0.3358	be symbol of	totem pole
0.0024	0.7946	quick	0.3358	has_movement	carnot
0.0004	0.8986	zero	0.3358	has_property	carnot
0.0016	0.8872	named	0.3358	has_property	game
0.0032	0.8313	sink	0.3358	can	grout
0.0005	0.8782	use	0.3358	can	flavor
1.0	0.6413	platypus	0.3358	billed	duck
0.0024	0.9258	bad	0.3358	smell	pimple
1.0	0.8193	the largest mammals	0.3358	has_property	whale
0.0128	0.9121	hair	0.3358	cut	female
0.003	0.9016	breathe	0.3358	can	toad
0.0123	0.9784	environment	0.3358	be important to	reptile
0.4434	0.8474	paypal	0.3358	work on	fee
0.1361	0.7566	shameless	0.3358	leave	mickey
1.0	0.778	beaks on tree branches	0.3358	rub	bird
1.0	0.7676	place in albuquerque	0.3358	bad take	breaking
0.5285	0.9623	middle of them	0.3358	have holes in	strawberry
0.0017	0.8366	true	0.3358	has_property	tebet
0.0015	0.8536	air	0.3358	can	bounce
1.0	0.7197	led	0.3358	go after	resistor
0.2123	0.7937	bang	0.3358	go	firework
0.0109	0.9051	holes	0.3358	dig	fox
1.0	0.7606	self pollination	0.3358	can avoid	plant
0.0014	0.9167	harmful	0.3358	has_effect	uv
0.4467	0.7954	winter	0.3358	lay less in	hen
0.4761	0.7111	raven	0.3358	describe	poe
0.0098	0.8443	guy	0.3358	can	beard
0.2527	0.9113	in a fridge	0.3358	be stored	insulin
0.6144	0.8069	enable	0.3358	can	parent
0.1006	0.8636	toys	0.3357	can	fidget
0.0001	0.9389	made	0.3357	has_property	thunderstorm
0.0018	0.8439	visible	0.3357	has_property	petunia
0.002	0.9445	water	0.3357	get	red panda
0.0256	0.8965	pokemon	0.3357	work in	daycare
1.0	0.8085	in the vertebral column	0.3357	has_property	cartilage
0.3698	0.7664	dates	0.3357	have blackout	universal
1.0	0.8312	to kill while some women dress conservatively	0.3357	dress	some woman
0.4981	0.7864	can oxidized	0.3357	CAN	aldehyde
0.3741	0.7769	storms	0.3357	sink in	ship
0.055	0.8199	tails	0.3357	use	squirrel
1.0	0.8683	blurry on iphone	0.3357	look	image
1.0	0.779	viruses difficult	0.3357	be caused by	disease
1.0	0.8961	best known as	0.3357	be	jesse jackson
1.0	0.7237	general macarthur out of the philippines	0.3357	ordered	president roosevelt
0.0663	0.8959	less dense	0.3357	has_property	material
0.0142	0.8959	pairs	0.3357	be in	duck
1.0	0.8906	towns	0.3357	live in	fox
0.3763	0.9371	one	0.3357	can be	religion
0.0022	0.9248	ms	0.3357	has_property	paris
1.0	0.8106	access to camera	0.3357	want	app
0.2975	0.7869	games	0.3357	dress up before	basketball player
1.0	0.8219	in a political motivation	0.3357	be involved	muhammad ali
0.0034	0.898	white	0.3357	can	barbershop
0.0003	0.9068	dangerous	0.3357	has_effect	palpitation
0.0372	0.8374	antennae	0.3357	have	pill bug
0.0074	0.8753	eat	0.3357	has_property	beetle
0.0795	0.9112	happy	0.3357	can	feel
0.0009	0.8893	yellow	0.3357	turn	decoration
0.1233	0.8568	can h	0.3357	have	hubble
0.0277	0.8493	hat	0.3357	can	trucker
0.0208	0.907	wet	0.3357	get	spark plug
0.1054	0.8875	lettuce	0.3357	eat	lion
0.0004	0.8833	quiet	0.3357	has_trait	turbine
0.0704	0.8588	avengers endgame	0.3357	be in	loki
0.075	0.8568	tourist attraction	0.3357	has_property	pompeii
0.0084	0.9277	hawaii	0.3357	be in	blessing
0.3192	0.8113	exile	0.3357	be in	victor hugo
1.0	0.8561	romeo in juliet sensitive	0.3357	be in	romeo
0.2559	0.8908	road	0.3357	go on	frog
1.0	0.7757	able to thrive in habitats	0.3357	has_property	lichen
1.0	0.8183	as the grandmother of europe	0.3357	be known	queen victoria
0.3821	0.8514	lularoe	0.3357	leave	seller
0.2866	0.8904	out when it rains	0.3357	go	light
0.6014	0.8038	bullying	0.3357	can deal with	teacher
1.0	0.8478	cat	0.3357	own	wiccan
0.0012	0.9582	italian	0.3357	be in	guide dog
0.0009	0.8838	pm	0.3357	has_property	ipo
0.0006	0.9206	bbc	0.3357	has_property	ipo
0.0004	0.8833	quiet	0.3357	has_trait	asmera
0.0003	0.9583	uk	0.3357	has_property	asmera
0.0003	0.942	expensive	0.3357	has_property	asmera
0.0347	0.8638	work	0.3357	go	outlook
1.0	0.9484	some cells	0.3357	affect	hormone
0.7362	0.886	in the workplace	0.3357	can be avoided	stress
0.0934	0.8802	bulb	0.3357	has_property	corm
0.0336	0.961	important in a business	0.3357	has_property	invoice
0.0079	0.9848	world cup	0.3357	be in	czech republic
1.0	0.78	science	0.3357	consider	researcher
0.4158	0.9051	on a balance sheet	0.3357	be shown	dividend
0.085	0.8614	colligative property	0.3357	has_property	boiling point
0.0003	0.9111	vegan	0.3357	has_diet	juniper berry
0.8206	0.8315	laxatives	0.3357	have	bulimic
0.061	0.7989	humans	0.3357	view	cow
0.0138	0.8748	blue	0.3357	appear	galaxy
0.0001	0.8642	work	0.3357	can	mastectomy
0.4778	0.7962	science	0.3357	need	psychology
0.0012	0.8591	zero	0.3357	can	coke
0.3163	0.8335	pools	0.3357	have	fiberglass
1.0	0.7978	non living particles	0.3357	be classified as	virus
0.8173	0.8716	dmz	0.3357	work at	number
0.0619	0.8642	whale	0.3356	can	bottlenose
0.0086	0.8774	groups	0.3356	live in	lemur
1.0	0.8383	dad sounds	0.3356	make	dad
0.714	0.8436	duke	0.3356	be named	duke university
0.0009	0.8861	yellow	0.3356	can	flutter
0.728	0.8207	baths	0.3356	can have	rabbit
0.0037	0.8865	chinese	0.3356	be in	fire truck
0.0785	0.8507	legal in nevada	0.3356	has_property	prostitution
0.0447	0.9138	days	0.3356	has_property	dayton
0.0005	0.8569	quit	0.3356	can	cushion
0.0004	0.8596	occur	0.3356	can	bias
0.6749	0.7757	noise	0.3356	affect	feedback
0.0613	0.838	themselves	0.3356	heal	bone
0.3612	0.8494	pale skin	0.3356	have	ginger
0.0004	0.9412	red	0.3356	has_color	poke
0.0277	0.8493	hat	0.3356	can	peruvian
0.007	0.8421	shirts	0.3356	has_property	game
0.1387	0.816	iced coffee	0.3356	make	coffee bar
0.0009	0.9611	the best	0.3356	has_property	dell
0.2881	0.7653	risk	0.3356	work in	die
0.0039	0.9117	up	0.3356	go	turkey
1.0	0.7461	tongues	0.3356	flap	goat
1.0	0.8932	bacterial viruses	0.3356	differ from	animal virus
0.0093	1.0	zurich	0.3356	has_property	babu
0.0024	0.7426	edible	0.3356	has_property	plant
1.0	0.8023	stomach	0.3356	can relieve	sodium hydrogen carbonate
0.0866	0.9199	summer	0.3356	come in	ant
1.0	0.8026	different from the rusting of metal	0.3356	has_property	corrosion
1.0	0.6764	timber	0.3356	shout	lumberjack
1.0	0.6416	simplify	0.3356	say	marine
0.0204	0.799	each other	0.3356	eat	praying mantis
0.1072	0.881	crime	0.3356	commit	offender
1.0	0.8008	high when electric potential energy is relatively low	0.3356	can be	electric potential
0.018	0.9155	chicago	0.3356	be in	crime
0.5677	0.8907	treatment of cancer	0.3356	be used in	angiogenesis inhibitor
0.0039	0.7719	temp	0.3356	has_property	dog
0.0012	0.8841	sweet	0.3356	has_trait	bird
1.0	0.8802	plant	0.3356	be needed by	mineral
0.0004	0.9376	white	0.3356	has_color	chowchow
1.0	0.9249	63 moons	0.3356	have	jupiter
0.0025	0.9495	english	0.3356	be in	angina
1.0	0.8927	a rich source of energy	0.3356	has_property	fossil fuel
0.0006	0.9344	up	0.3356	has_place	humpback
1.0	0.8083	a more convenient choice for the number of hours in a day than 23	0.3356	has_property	24
0.8064	0.7829	president	0.3356	can remove	senate
0.0327	0.9451	sea	0.3356	be in	plastic
0.1904	0.8403	troposphere	0.3356	fly in	airplane
0.2262	0.7907	names	0.3356	remember	bachelorette
0.0004	0.9384	be	0.3356	can	ballast
0.0015	0.9075	bad	0.3356	go	yogurt
0.0017	0.9388	city	0.3356	has_property	gateshead
0.0024	0.8401	start	0.3356	can	whirlpool
0.0017	0.8953	dead	0.3356	has_property	cat
0.0145	0.8897	soil	0.3356	affect	manure
